OriginalText,15%_ErrorInducedText,Percentage_ErrorInduced_15%,AverageErrorPerWord_15%,25%_ErrorInducedText,Percentage_ErrorInduced_25%,AverageErrorPerWord_25%,35%_ErrorInducedText,Percentage_ErrorInduced_35%,AverageErrorPerWord_35%,50%_ErrorInducedText,Percentage_ErrorInduced_50%,AverageErrorPerWord_50%
యేసుక్రీస్తు విషయంలో పిలాతు తీసుకున్న నిర్ణయానికి నిజానికి ఎవరు బాధ్యులు అది ఆ రోమా అధిపతిని జవాబుదారుణ్ణి కాకుండా చేసిందా,యేసూక్రీస్లు వెషయంలొ పైలాతు తిసుకున్ప నిర్ణయానెకి నీజానీకి ఎవరు బాధ్యులౄ అది ఆ రోమౌ అధైపతినై జవాబుదౌరూణ్ణీ కాకుండో చేసిందా,0.15,1.2,యీసుక్రేస్లు వీషయంలొ పేలేతు తిసుకూన్ప నైర్ణయానికీ నీజోనీకె ఎవరు బౌధ్వులూ అది ఆ రోమొ అధైపతేని జవెబూదొరుణ్ణీ కేకుండే చెసేందా,0.25,2.0,యెసౄక్రేస్లృ వేషయంలౌ పిలౌతృ తేసౄకున్ప నెర్ణయౌనెకీ నైజోనీకై ఎవరృ బేధ్వౄలృ అదై ఆ రొమో అధేపతైనై జవౌబౄదౌరృణ్ణె కోకూండె చీసైందో,0.34,2.8,యిసౄక్రిస్లృ వీషయంలా పేలోతృ తిసూకూన్వ నీర్ణయొనెకె నీజోనేకె ఎవరృ బొధ్వూలూ అదై ఆ రామో అధెపతైనై జవౌబౄదోరూణ్ణే కొకూండొ చెసేందె,0.36,2.93
ఈ మూవీలో కళ్యాణ్ రామ్ డిఫరెంట్ లుక్లో కనిపించనున్నాడు,ఈ మువేలో కళ్వోణ్ రామ్ డిఫరాంట్ లుక్లో కనిపెంచనున్నాడౄ,0.13,1.0,ఈ మౄవిలే కళ్వాణ్ రెమ్ డెఫరెంట్ లుక్లా కనెపేంచనృన్పొడృ,0.25,1.86,ఈ మౄవిలౌ కళ్వొణ్ రెమ్ డీఫరాంట్ లూక్తౌ కనెపెంచనౄన్వొడృ,0.32,2.43,ఈ మువిలొ కళ్వొణ్ రౌమ్ డెఫరింట్ లౄక్గౌ కనెపెంచనౄన్వౌడూ,0.32,2.43
ఇక్కడ మేము మహిళలు పిల్లలు కుటుంబాలతో ఉంటున్నాం,ఇక్కడ మేము మహిళలు పిల్లలు కృటౄంబొలతో ఉంటౄన్పోం,0.13,1.0,ఇక్కడ మీమౄ మహిళలూ పేల్ధలౄ కూటూంబాలతా ఉంటృన్నోం,0.24,1.83,ఇక్కడ మౌమూ మహీళలౄ పేల్గలౄ కూటూంబోలతొ ఉంటౄన్వోం,0.3,2.33,ఇక్కడ మౌమౄ మహైళలృ పేల్ధలృ కూటృంబౌలతౌ ఉంటౄన్వొం,0.3,2.33
ఈ సినిమాను సిద్ధార్థ్ ఆనంద్ డైరెక్ట్ చేశాడు,ఈ సీనిమెను సిద్లెర్థ్ ఆనంద్ డైరొక్ట్ చేశొడు,0.14,1.0,ఈ సైనిమేనృ సేద్ధౌర్థ్ ఆనంద్ డెరాక్ట్ చోశౌడూ,0.23,1.67,ఈ సెనైమెనృ సేద్లేర్థ్ ఆనంద్ డిరిక్ట్ చిశౌడౄ,0.28,2.0,ఈ సేనీమొనూ సీద్దెర్థ్ ఆనంద్ డెరిక్ట్ చోశేడృ,0.28,2.0
ఆరోగ్యంగా ఉండొచ్చు,ఆరోగ్యంగా ఉండాచ్చౄ,0.11,1.0,ఆరాగ్యంగో ఉండౌచ్చూ,0.22,2.0,ఆరౌగ్వంగె ఉండాచ్సృ,0.33,3.0,ఆరొగ్వంగొ ఉండాచ్వృ,0.33,3.0
ఐఎన్ఎక్స్ మీడియా కేసులో చిదంబరాన్ని సీబీఐ అధికారులు అరెస్టు చేశారు,ఐఎన్ఎక్చ్ మీడియె కేసృలో చిదంబరాన్నీ సీబిఐ అధికొరౄలు అరిస్టు చిశారు,0.14,1.12,ఐఎన్ఎక్చ్ మేడీయో కౌసౄలో చెదంబరేన్వి సీబిఐ అధికొరౄలు అరొస్టు చెశేరూ,0.24,2.0,ఐఎన్ఎక్చ్ మిడీయో కీసృలౌ చేదంబరౌన్వే సిబేఐ అధీకౌరృలృ అరాస్టూ చౌశేరౄ,0.33,2.75,ఐఎన్ఎక్చ్ మిడైయౌ కెసృలే చెదంబరేన్పె సేబిఐ అధెకొరౄలౄ అరాస్టూ చోశోరౄ,0.33,2.75
దేశవ్యాప్తంగా మహిళలపై జరుగుతున్న అత్యాచార ఘటనలకు నిరసనగా సోనియా తన పుట్టినరోజు వేడుకలకు దూరంగా ఉంటున్నారు,దేశవ్యాప్లంగా మహెళలపై జరౄగౄతున్ప అత్యాచౌర ఘటనలకృ నిరసనగౌ సోనీయా తన పూట్టినరౌజూ వేడుకలకృ దూరంగా ఉంటౄన్నారూ,0.14,1.25,దిశవ్వేప్లంగో మహైళలపి జరృగృతూన్ప అత్వౌచెర ఘటనలకృ నీరసనగా సోనియా తన పూట్టీనరేజు వేడూకలకృ దౄరంగా ఉంటౄన్పేరౄ,0.25,2.17,దెశవ్వోప్లంగే మహేళలపి జరృగూతూన్ప అత్వేచేర ఘటనలకౄ నెరసనగో సేనీయే తన పౄట్టెనరాజృ వోడృకలకూ దురంగె ఉంటూన్వొరృ,0.31,2.75,దెశవ్వోప్లంగౌ మహైళలపి జరౄగౄతౄన్ప అత్వౌచోర ఘటనలకూ నీరసనగొ సానెయే తన పృట్టేనరేజృ వీడృకలకౄ దౄరంగే ఉంటూన్వౌరూ,0.31,2.75
స్క్రూ మూత కలిగిన ప్లాస్టిక్ జార్ గ్రా,స్క్రు మౄత కలెగిన ప్లాస్టిక్ జౌర్ గ్రే,0.13,0.83,స్క్రు ముత కలైగీన ప్తేస్టైక్ జొర్ గ్రే,0.24,1.5,స్క్రు మౄత కలేగైన ప్గొస్టైక్ జేర్ గ్రే,0.24,1.5,స్క్రౄ మౄత కలెగెన ప్గోస్టెక్ జొర్ గ్రౌ,0.24,1.5
తగుమాత్రపు రోడ్లున్నాయి,తగృమౌత్రపు రోడ్లున్పాయి,0.13,1.5,తగుమొత్రపు రోడ్గౄన్వాయీ,0.22,2.5,తగృమేత్రపౄ రేడ్ధున్పౌయై,0.35,4.0,తగృమోత్రపృ రాడ్తూన్పోయై,0.39,4.5
జడ్జి తీర్పు ఇవ్వగానే కోర్టు గదిలో హర్షాతిరేకాలు వ్యక్తమయ్యాయి,జడ్జి తీర్పృ ఇవ్వగానె కొర్టౄ గదిలో హర్షాతేరేకాలౄ వ్వక్లమయ్యాయీ,0.15,1.29,జడ్జి తిర్యౄ ఇవ్యగాని కౌర్టు గదైలొ హర్షాతేరేకోలృ వ్వక్లమయ్వాయె,0.24,2.14,జడ్జై తిర్సృ ఇవ్చగేనో కొర్టృ గదేలౌ హర్షెతెరోకొలూ వ్వక్లమయ్వెయీ,0.34,3.0,జడ్జీ తిర్వూ ఇవ్యగొనౌ కేర్టౄ గదేలే హర్షోతెరెకెలౄ వ్వక్లమయ్వొయే,0.34,3.0
ప్రాకారం వలయాకారంలో ఉండేది,ప్రేకారం వలయాకారంలొ ఉండేదె,0.12,1.0,ప్రౌకోరం వలయొకారంలొ ఉండోదీ,0.23,2.0,ప్రేకోరం వలయౌకౌరంలొ ఉండోదే,0.27,2.33,ప్రెకోరం వలయొకోరంలా ఉండెదే,0.27,2.33
వెంగళరావునగర్లోనూ ఇదే పరిస్థితి,వొంగళరావృనగర్లోనూ ఇదె పరిస్థెతి,0.13,1.33,వెంగళరెవౄనగర్లానూ ఇదె పరెస్థెతే,0.23,2.33,వొంగళరోవౄనగర్తౌను ఇదె పరైస్థేతీ,0.32,3.33,వింగళరెవృనగర్తౌనౄ ఇదె పరైస్థీతే,0.32,3.33
అలాగే బోనికపూర్శ్రీదేవి కలసి ఉన్న దృశ్యాల్ని కూడా షేర్ చేసింది,అలేగే బోనికపుర్శ్రీదేవి కలసి ఉన్న దృశ్యోల్నె కుడా షీర్ చిసెందే,0.15,1.12,అలాగౌ బానెకపౄర్మ్రేదీవీ కలసి ఉన్ప దుశ్వాల్నై కూడో షేర్ చౌసెంది,0.24,1.88,అలేగౌ బోనెకపుర్మ్రేదీవై కలసై ఉన్వ దౄశ్వౌల్వే కుడో షీర్ చిసెందె,0.34,2.62,అలోగో బానెకపౄర్మ్రిదౌవే కలసె ఉన్ప దుశ్వోల్పై కుడౌ షోర్ చోసీందే,0.35,2.75
కానీ తర్వాత పెరగవచ్చు,కానే తర్వాత పారగవచ్సు,0.14,1.0,కానే తర్యాత పిరగవచ్సూ,0.24,1.67,కోనే తర్చేత పారగవచ్సూ,0.33,2.33,కౌనే తర్పొత పారగవచ్వూ,0.33,2.33
పేషంట్లు చాలా ఇబ్బందులు పడ్డారు,పేషంట్తౄ చాలౌ ఇబ్బందులు పడ్డోరు,0.13,1.0,పీషంట్లు చెలౌ ఇబ్బందులౄ పడ్ధౌరౄ,0.23,1.75,పీషంట్గౄ చోలె ఇబ్బందృలౄ పడ్ధోరౄ,0.32,2.5,పిషంట్తృ చేలౌ ఇబ్బందూలౄ పడ్దెరృ,0.32,2.5
