OriginalText,15%_ErrorInducedText,Percentage_ErrorInduced_15%,AverageErrorPerWord_15%,25%_ErrorInducedText,Percentage_ErrorInduced_25%,AverageErrorPerWord_25%,35%_ErrorInducedText,Percentage_ErrorInduced_35%,AverageErrorPerWord_35%,50%_ErrorInducedText,Percentage_ErrorInduced_50%,AverageErrorPerWord_50%
వారితో ముచ్చటించిన వీడియోను ట్విటర్ వేదికగా మోదీ పంచుకున్నారు,వారితో యుచ్చటించిన వీడిమోపు ట్విటగ్ వేడికగా యోదీ పంతుకుప్నాలు,0.15,1.29,షారిచో ముత్చటింతిప పీడిమోను ట్విటల్ షేడికరా యోథీ పంచుకుప్నాలు,0.25,2.14,పాలిచో యుత్చటింతిప షీదిమోపు ట్విటల్ షేలికరా యోలీ నంతుకుప్నాగు,0.34,3.0,పాగిచో యుత్చటింతిప షీఢిమోపు ట్విటల్ పేథికరా యోలీ సంతుకుప్నాలు,0.34,3.0
తాము కలిగివుండగల అమూల్యమైన అత్యంత ప్రతిఫలదాయకమైన సంకల్పం దైవభక్తిగల వ్యక్తిగా ఉండడమే అని వారికి తెలుసు,చాము కలిరివుండరల అమూద్యయైప అత్యంచ ప్రచిపదదామకమైప సంకల్పం దైషభక్తిగల వ్యక్తిగా ఉండడమే అని షారికి తెదుసు,0.15,1.25,చాయు కలిగివుంఢరద అయూల్యయైప అత్యంత ప్రచిపదడామకయైన సంకద్పం డైషబక్తిరద వ్యక్తిగా ఉండడయే అని వాలికి చెదుపు,0.25,2.08,చాయు కదిరిపుంతగద అయూద్యమైప అచ్యంచ ష్రచిపదధామకమైప పంకద్పం ధైషబక్తిరద వ్యక్తిరా ఉంతతమే అపి పాగికి చెదుపు,0.34,2.92,చాయు కదిరిపుంతరద అయూద్యయైప అచ్యంచ ష్రచిపదలామకయైప పంకద్పం లైపబక్తిరద ప్యక్తిరా ఉంఢతయే అపి పాలికి చెదుపు,0.39,3.33
అని డి ఎస్ టి కార్యదర్శి ప్రొఫెసర్ అశుతోష్ శర్మ చెప్పారు,అని డి ఎప్ టి కాగ్యదల్శి ప్రొపెసగ్ అశుతోష్ శర్మ తెష్పాలు,0.14,0.89,అపి ది ఎప్ టి కాగ్యధగ్శి వ్రొపెపల్ అశుచోష్ శర్మ తెన్పాలు,0.25,1.56,అపి ది ఎప్ టి కాగ్యడగ్శి న్రొపెపల్ అశుచోష్ శల్మ తెస్పాలు,0.27,1.67,అపి తి ఎప్ టి కాల్యథగ్శి వ్రొపెపగ్ అశుచోష్ శగ్మ తెష్పాగు,0.27,1.67
మీరు చెబుతున్న పదాల్లాంటివి నాకు తెలీదు,యీరు తెబుతుప్న పదాల్లాంటిషి నాకు తెదీదు,0.13,1.0,యీలు తెబుచున్న సదాల్లాంటివి పాకు చెదీలు,0.23,1.8,యీగు తెభుచుప్న వధాల్లాంటిపి పాకు చెదీధు,0.33,2.6,యీగు తెభుచుప్న సడాద్లాంటిపి పాకు చెదీథు,0.36,2.8
అందుకు ఇప్పటివరకూ ఆయనేం చేశారు,అందుకు ఇవ్పటిపరకూ ఆమనేం చేశాగు,0.13,1.0,అంలుకు ఇష్పటిషలకూ ఆయపేం తేశాలు,0.23,1.75,అండుకు ఇష్పటిపగకూ ఆమపేం తేశాగు,0.27,2.0,అండుకు ఇస్పటిపలకూ ఆమపేం తేశాగు,0.27,2.0
కాళ్లకు పాదుకలు వేసుకుంటాడు,కాళ్లకు పాడుకదు వేపుకుంటాఢు,0.15,1.33,కాళ్లకు ఫాలుకదు షేపుకుంటాదు,0.22,2.0,కాళ్లకు సాథుకదు పేపుకుంటాతు,0.22,2.0,కాళ్లకు నాడుకదు పేపుకుంటాదు,0.22,2.0
దీంతో ఇద్దరు ముష్కరులు అక్కడికక్కడే మృతిచెందారు,థీంతో ఇద్దరు ముష్కరులు అక్కదికక్కదే యృచితెందాగు,0.15,1.4,డీంచో ఇద్దగు యుష్కగుదు అక్కదికక్కదే మృచితెంథారు,0.23,2.2,డీంచో ఇధ్దగు యుష్కగుదు అక్కతికక్కతే యృచితెంలాగు,0.3,2.8,ధీంచో ఇథ్దలు యుష్కగుదు అక్కఢికక్కఢే యృచితెండాగు,0.3,2.8
నేను నీకప్పుడు ఏమీ చేయలేకపోయాను,పేను పీకప్పుడు ఏమీ చేమలేకపోమాను,0.13,1.0,నేను పీకస్పుఢు ఏయీ చేయదేకపోమాపు,0.23,1.75,పేపు పీకస్పుతు ఏమీ తేమదేకనోమాను,0.32,2.5,పేపు పీకన్పుఢు ఏయీ తేమదేకఫోమాపు,0.39,3.0
యాంటీబాడీల తయారీకి భారత్ బయోటెక్ సిద్ధం,మాంటీబాడీల తయారీకి భాలచ్ భయోటెక్ పిద్ధం,0.13,1.0,మాంటీభాదీల చయాలీకి బారత్ బమోటెక్ పిథ్ధం,0.23,1.8,మాంటీభాతీద చమాగీకి బాలచ్ భయోటెక్ పిల్ధం,0.33,2.6,మాంటీభాదీద చమాలీకి బాలచ్ భమోటెక్ పిధ్ధం,0.36,2.8
అనంతపురం జిల్లా చెన్నేకొత్తపల్లి మండలం కనుముక్కలలో ఈ సంఘటన జరిగింది,అనంతపులం జిల్లా చెప్నేకొత్తపల్లి యండదం కనుముక్కలదో ఈ పంఘటప ఙరిరింలి,0.15,1.25,అనంచపులం ఙిల్లా తెప్నేకొచ్తషద్లి యండదం కపుయుక్కదదో ఈ సంఘటప జరిగిండి,0.24,2.0,అపంచనులం ఙిద్లా తెన్నేకొచ్తఫద్లి యందలం కపుయుక్కదదో ఈ పంఝటప ఙగిరింధి,0.34,2.88,అపంచషులం ఙిద్లా తెప్నేకొచ్తవద్లి యంఢదం కపుయుక్కదదో ఈ పంఝటప ఙలిరిండి,0.37,3.12
మరియు బండరా ఎవరు,మరిము బండరా ఎవగు,0.12,0.67,యరియు భంఢలా ఎవరు,0.25,1.33,యరిము బంతరా ఎపగు,0.31,1.67,యలిము భంతగా ఎపలు,0.5,2.67
కొన్ని గంటల తర్వాత ఏకె తో ఫొటో దిగి సోషల్ మీడియాలో పెట్టాడు,కొప్ని గంటల తర్వాత ఏకె చో పొటో దిగి సోషద్ యీదిమాలో పెట్టాఢు,0.14,0.8,కొప్ని రంటల చర్వాచ ఏకె చో పొటో డిరి పోషల్ యీతిమాలో వెట్టాతు,0.24,1.4,కొప్ని రంటద చల్వాచ ఏకె చో పొటో డిరి పోషద్ యీదిమాదో సెట్టాతు,0.31,1.8,కొప్ని రంటద చల్వాచ ఏకె చో పొటో ధిరి పోషద్ యీదిమాదో నెట్టాదు,0.31,1.8
అయితే చందూ ఆ ప్రయత్నం కూడా చేసేశాడు,అయిచే తందూ ఆ ష్రయత్నం కూడా తేసేశాఢు,0.14,0.83,అయిచే చంధూ ఆ ఫ్రమత్నం కూదా తేపేశాదు,0.23,1.33,అయిచే తండూ ఆ స్రమచ్నం కూదా తేపేశాఢు,0.29,1.67,అయిచే తంథూ ఆ ఫ్రమచ్నం కూఢా తేపేశాతు,0.29,1.67
ఆయనే జ్ఞానం,ఆయనే జ్ఞాపం,0.09,0.5,ఆయనే ఙ్ఞాపం,0.18,1.0,ఆయపే ఙ్ఞాపం,0.27,1.5,ఆమపే ఙ్ఞాపం,0.36,2.0
